path_id	symbol
hsa04962	DYNLL1
hsa04962	DYNC1H1
hsa04962	DCTN1
hsa04962	DYNC1I1
hsa04962	DCTN2
hsa04962	DYNC1I2
hsa04964	PCK2
hsa04964	ATP1A2
hsa04964	ATP1B1
hsa04964	FXYD2
hsa04964	PCK1
hsa04964	MDH1
hsa04964	ATP1B3
hsa04964	SLC38A3
hsa04964	GLUD2
hsa04964	ATP1A4
hsa04964	GLS
hsa04964	ATP1A3
hsa04964	ATP1B4
hsa04964	ATP1A1
hsa04964	AQP1
hsa04964	CA2
hsa04964	ATP1B2
hsa04964	SLC4A4
hsa04964	GLUD1
hsa04964	SLC9A3
hsa04964	GLS2
hsa04964	CA4
hsa04964	SLC25A10
hsa04966	ATP6V0D1
hsa04966	ATP6V0A2
hsa04966	ATP4A
hsa04966	ATP6V1C1
hsa04966	ATP6V1G1
hsa04966	TCIRG1
hsa04966	ATP6V1B2
hsa04966	ATP6V1A
hsa04966	CA2
hsa04966	ATP6V1F
hsa04966	ATP6V0E1
hsa04966	ATP6V0C
hsa04966	ATP6V1E1
hsa04966	ATP4B
hsa04966	ATP6V1C2
hsa04966	ATP6V0E2
hsa04966	ATP6V1D
hsa04966	ATP6V1E2
hsa04966	ATP6V0A1
hsa04966	ATP6V1B1
hsa04966	ATP6V1G2
hsa04966	SLC4A1
hsa04966	ATP6V1G3
hsa04966	CLCNKB
hsa04966	ATP6V0A4
hsa04966	SLC12A7
hsa04966	ATP6V0D2
hsa04970	ADCY3
hsa04970	ADCY9
hsa04970	ATP1B3
hsa04970	ADCY8
hsa04970	ATP1B2
hsa04970	ADRA1B
hsa04970	ADCY5
hsa04970	ATP2B3
hsa04970	CALML5
hsa04970	PRKX
hsa04970	MUC7
hsa04970	ADCY6
hsa04970	PRKG1
hsa04970	AMY1A
hsa04970	AMY1B
hsa04970	CAMP
hsa04970	PRKG2
hsa04970	RYR3
hsa04970	ATP1A2
hsa04970	PRKACB
hsa04970	HTN1
hsa04970	GUCY1A3
hsa04970	CST1
hsa04970	ATP2B4
hsa04970	GNAQ
hsa04970	CALM1
hsa04970	MUC5B
hsa04970	ATP2B1
hsa04970	PRH2
hsa04970	AMY1C
hsa04970	GUCY1B3
hsa04970	TRPV6
hsa04970	ITPR1
hsa04970	ATP1A1
hsa04970	ATP1A4
hsa04970	SLC4A2
hsa04970	ADCY1
hsa04970	PRKCB
hsa04970	ADCY7
hsa04970	SLC12A2
hsa04970	FXYD2
hsa04970	CALML6
hsa04970	PLCB4
hsa04970	BST1
hsa04970	PRKCG
hsa04970	PRH1
hsa04970	PRB1
hsa04970	ADCY2
hsa04970	ATP1A3
hsa04970	KCNN4
hsa04970	ADRB2
hsa04970	PRB2
hsa04970	PRKACG
hsa04970	ATP1B4
hsa04970	ADRA1A
hsa04970	SLC9A1
hsa04970	AQP5
hsa04970	DMBT1
hsa04970	ITPR2
hsa04970	CALM3
hsa04970	PLCB2
hsa04970	PLCB3
hsa04970	KCNMA1
hsa04970	CALM2
hsa04970	NOS1
hsa04970	BEST2
hsa04970	ATP2B2
hsa04970	ADRB1
hsa04970	CHRM3
hsa04970	CST2
hsa04970	ADRA1D
hsa04970	CALML3
hsa04970	GUCY1A2
hsa04970	STATH
hsa04970	PLCB1
hsa04970	ITPR3
hsa04970	CD38
hsa04970	LPO
hsa04970	ADRB3
hsa04970	CST4
hsa04970	ATP1B1
hsa04970	PRKCA
hsa04970	CST3
hsa04970	GNAS
hsa04970	ADCY4
hsa04970	VAMP2
hsa04970	CST5
hsa04970	LYZ
hsa04970	PRKACA
hsa04971	SLC9A4
hsa04971	SLC4A2
hsa04971	KCNJ1
hsa04971	CALML5
hsa04971	ATP1B4
hsa04971	PLCB2
hsa04971	CALM1
hsa04971	HRH2
hsa04971	ADCY3
hsa04971	CALML3
hsa04971	PRKCA
hsa04971	GNAI3
hsa04971	GNAI2
hsa04971	CCKBR
hsa04971	PRKCB
hsa04971	GNAQ
hsa04971	ATP1B2
hsa04971	KCNJ16
hsa04971	CAMK2D
hsa04971	KCNE2
hsa04971	SLC26A7
hsa04971	KCNK10
hsa04971	PLCB4
hsa04971	ATP1A3
hsa04971	PRKACB
hsa04971	ADCY2
hsa04971	MYLK3
hsa04971	GNAS
hsa04971	ADCY5
hsa04971	KCNJ2
hsa04971	PRKCG
hsa04971	KCNJ15
hsa04971	ATP1B3
hsa04971	SST
hsa04971	ADCY7
hsa04971	GAST
hsa04971	ADCY6
hsa04971	CALM3
hsa04971	ADCY4
hsa04971	MYLK
hsa04971	ATP1A4
hsa04971	MYLK2
hsa04971	PRKACA
hsa04971	CALM2
hsa04971	KCNJ10
hsa04971	CAMK2G
hsa04971	ADCY9
hsa04971	PLCB3
hsa04971	KCNQ1
hsa04971	ITPR2
hsa04971	ACTB
hsa04971	ADCY1
hsa04971	PRKACG
hsa04971	ATP1B1
hsa04971	SLC9A1
hsa04971	ATP4B
hsa04971	KCNK2
hsa04971	ATP1A1
hsa04971	PRKX
hsa04971	PLCB1
hsa04971	CHRM3
hsa04971	ADCY8
hsa04971	CFTR
hsa04971	CAMK2A
hsa04971	CAMK2B
hsa04971	ATP4A
hsa04971	ATP1A2
hsa04971	ITPR1
hsa04971	GNAI1
hsa04971	CA2
hsa04971	CALML6
hsa04971	SSTR2
hsa04971	EZR
hsa04971	ITPR3
hsa04972	PNLIPRP1
hsa04972	SLC12A2
hsa04972	PRKCA
hsa04972	ATP2B1
hsa04972	PNLIP
hsa04972	PLA2G5
hsa04972	PLCB2
hsa04972	PLA2G2C
hsa04972	TPCN2
hsa04972	CLCA2
hsa04972	PLA2G10
hsa04972	PLCB4
hsa04972	AMY2A
hsa04972	CHRM3
hsa04972	JMJD7-PLA2G4B
hsa04972	PLA2G3
hsa04972	SLC9A1
hsa04972	RAB3D
hsa04972	RAP1A
hsa04972	CPB1
hsa04972	ADCY9
hsa04972	CELA3B
hsa04972	ATP1B4
hsa04972	ADCY4
hsa04972	ITPR1
hsa04972	CELA2A
hsa04972	ATP1B3
hsa04972	RHOA
hsa04972	CPB2
hsa04972	ADCY2
hsa04972	ATP1A1
hsa04972	ATP2B4
hsa04972	CELA3A
hsa04972	KCNQ1
hsa04972	PLA2G6
hsa04972	PLA2G4B
hsa04972	CD38
hsa04972	ADCY7
hsa04972	PLA2G4A
hsa04972	RAB11A
hsa04972	GNAQ
hsa04972	PLA2G2F
hsa04972	ATP1A4
hsa04972	RAC1
hsa04972	SCTR
hsa04972	ATP2A2
hsa04972	SLC4A2
hsa04972	CTRL
hsa04972	ATP1A3
hsa04972	CEL
hsa04972	RYR2
hsa04972	ADCY6
hsa04972	ATP2A3
hsa04972	SLC4A4
hsa04972	ADCY8
hsa04972	CFTR
hsa04972	CA2
hsa04972	CELA2B
hsa04972	PLCB1
hsa04972	ATP1B1
hsa04972	PRKCB
hsa04972	CPA1
hsa04972	ATP2A1
hsa04972	PLA2G1B
hsa04972	RAB8A
hsa04972	ITPR2
hsa04972	CLCA1
hsa04972	CPA3
hsa04972	PLA2G2E
hsa04972	PLA2G2D
hsa04972	FXYD2
hsa04972	GNAS
hsa04972	ADCY5
hsa04972	ADCY3
hsa04972	PLCB3
hsa04972	ATP1A2
hsa04972	ITPR3
hsa04972	CTRB1
hsa04972	RAP1B
hsa04972	AMY2B
hsa04972	TRPC1
hsa04972	ATP2B2
hsa04972	PLA2G12B
hsa04972	ADCY1
hsa04972	BST1
hsa04972	KCNMA1
hsa04972	PLA2G2A
hsa04972	PRSS2
hsa04972	PLA2G4E
hsa04972	CPA2
hsa04972	PLA2G12A
hsa04972	PNLIPRP2
hsa04972	ATP1B2
hsa04972	CCKAR
hsa04972	ATP2B3
hsa04972	CLCA4
hsa04972	PRKCG
hsa04972	SLC26A3
hsa04972	PRSS3
hsa04972	RAB27B
hsa04972	PRSS1
hsa04973	PIK3R1
hsa04973	ATP1A3
hsa04973	PIK3CB
hsa04973	HK2
hsa04973	ATP1B3
hsa04973	GNAT3
hsa04973	CACNA1D
hsa04973	SLC5A1
hsa04973	HK3
hsa04973	SLC2A5
hsa04973	PIK3CG
hsa04973	PIK3CD
hsa04973	PRKCB
hsa04973	AMY1B
hsa04973	AMY1A
hsa04973	TAS1R3
hsa04973	ATP1B2
hsa04973	AMY2B
hsa04973	AMY2A
hsa04973	TAS1R2
hsa04973	PIK3R5
hsa04973	PIK3R2
hsa04973	FXYD2
hsa04973	PIK3R3
hsa04973	PLCB2
hsa04973	ATP1A1
hsa04973	G6PC
hsa04973	ATP1A2
hsa04973	HK1
hsa04973	ATP1B1
hsa04973	AMY1C
hsa04973	MGAM
hsa04973	HKDC1
hsa04973	PIK3CA
hsa04973	ATP1A4
hsa04973	AKT3
hsa04973	ATP1B4
hsa04973	SLC37A4
hsa04973	SI
hsa04973	AKT2
hsa04973	SLC2A2
hsa04973	LCT
hsa04973	AKT1
hsa04973	G6PC2
hsa04974	CPB2
hsa04974	ATP1A3
hsa04974	SLC16A10
hsa04974	COL4A6
hsa04974	SLC6A19
hsa04974	SLC1A1
hsa04974	CPA1
hsa04974	COL15A1
hsa04974	COL2A1
hsa04974	MME
hsa04974	CPA2
hsa04974	ATP1A4
hsa04974	SLC15A1
hsa04974	CPB1
hsa04974	PGA4
hsa04974	COL6A2
hsa04974	COL5A1
hsa04974	CELA2A
hsa04974	ATP1A1
hsa04974	COL6A1
hsa04974	COL17A1
hsa04974	KCNE3
hsa04974	SLC7A9
hsa04974	XPNPEP2
hsa04974	ATP1B2
hsa04974	ATP1B3
hsa04974	COL5A3
hsa04974	SLC1A5
hsa04974	COL6A6
hsa04974	SLC8A2
hsa04974	MEP1B
hsa04974	SLC38A2
hsa04974	SLC9A3
hsa04974	COL4A5
hsa04974	CPA3
hsa04974	PRSS2
hsa04974	COL9A1
hsa04974	PGA3
hsa04974	KCNK5
hsa04974	COL14A1
hsa04974	ACE2
hsa04974	COL4A1
hsa04974	SLC7A8
hsa04974	PGA5
hsa04974	ATP1B4
hsa04974	COL4A2
hsa04974	SLC8A1
hsa04974	COL9A3
hsa04974	KCNJ13
hsa04974	COL5A2
hsa04974	COL12A1
hsa04974	PRSS3
hsa04974	COL1A2
hsa04974	COL18A1
hsa04974	COL1A1
hsa04974	SLC3A1
hsa04974	CTRB1
hsa04974	COL9A2
hsa04974	CTRL
hsa04974	DPP4
hsa04974	ELN
hsa04974	COL3A1
hsa04974	CELA2B
hsa04974	COL11A2
hsa04974	SLC7A7
hsa04974	CELA3B
hsa04974	COL4A4
hsa04974	SLC36A1
hsa04974	PRCP
hsa04974	SLC3A2
hsa04974	KCNN4
hsa04974	ATP1A2
hsa04974	KCNQ1
hsa04974	CELA3A
hsa04974	COL11A1
hsa04974	SLC8A3
hsa04974	ATP1B1
hsa04974	FXYD2
hsa04974	PRSS1
hsa04974	MEP1A
hsa04974	COL6A3
hsa04975	NPC1L1
hsa04975	PLA2G4B
hsa04975	DGAT1
hsa04975	PPAP2C
hsa04975	PPAP2A
hsa04975	APOA1
hsa04975	CEL
hsa04975	PLA2G12A
hsa04975	AGPAT1
hsa04975	LIPF
hsa04975	SCARB1
hsa04975	ACAT2
hsa04975	ABCA1
hsa04975	MTTP
hsa04975	PNLIPRP2
hsa04975	PLA2G10
hsa04975	CD36
hsa04975	MOGAT3
hsa04975	PLA2G4A
hsa04975	APOB
hsa04975	AGPAT2
hsa04975	PLA2G2F
hsa04975	PNLIP
hsa04975	JMJD7-PLA2G4B
hsa04975	MOGAT2
hsa04975	ABCG8
hsa04975	FABP2
hsa04975	CLPS
hsa04975	PLA2G2E
hsa04975	PLA2G6
hsa04975	GOT2
hsa04975	DGAT2
hsa04975	SLC27A4
hsa04975	PNLIPRP1
hsa04975	PLA2G3
hsa04975	PLA2G2D
hsa04975	PLA2G4E
hsa04975	FABP1
hsa04975	PLA2G2A
hsa04975	PLA2G5
hsa04975	APOA4
hsa04975	PLA2G2C
hsa04975	PLA2G12B
hsa04975	PLA2G1B
hsa04975	PPAP2B
hsa04975	ABCG5
hsa04976	ADCY7
hsa04976	NCEH1
hsa04976	SLC4A4
hsa04976	ATP1A3
hsa04976	ATP1B2
hsa04976	ABCB11
hsa04976	ADCY5
hsa04976	SLC9A3
hsa04976	CYP3A4
hsa04976	BAAT
hsa04976	ADCY9
hsa04976	SLC5A1
hsa04976	SULT2A1
hsa04976	ATP1B3
hsa04976	OSTBETA
hsa04976	AQP9
hsa04976	ADCY6
hsa04976	ATP1B4
hsa04976	OSTalpha
hsa04976	SLC4A2
hsa04976	SLC27A5
hsa04976	PRKACG
hsa04976	ATP1A4
hsa04976	ABCC3
hsa04976	AQP8
hsa04976	CYP7A1
hsa04976	ADCY8
hsa04976	ABCG2
hsa04976	ABCB1
hsa04976	ATP1A1
hsa04976	CFTR
hsa04976	SLC9A1
hsa04976	ATP1B1
hsa04976	SLC22A8
hsa04976	SLC10A1
hsa04976	SCARB1
hsa04976	PRKX
hsa04976	AQP1
hsa04976	SLCO1A2
hsa04976	GNAS
hsa04976	ADCY2
hsa04976	ADCY4
hsa04976	FXYD2
hsa04976	ABCG8
hsa04976	HMGCR
hsa04976	AQP4
hsa04976	RXRA
hsa04976	ADCY3
hsa04976	SLC10A2
hsa04976	CA2
hsa04976	NR0B2
hsa04976	ABCG5
hsa04976	ABCC2
hsa04976	ABCB4
hsa04976	SLC22A1
hsa04976	UGT2B4
hsa04976	ATP1A2
hsa04976	SLCO1B3
hsa04976	PRKACB
hsa04976	EPHX1
hsa04976	SLC22A7
hsa04976	SLC4A5
hsa04976	ABCC4
hsa04976	ADCY1
hsa04976	PRKACA
hsa04976	SLCO1B1
hsa04976	KCNN2
hsa04976	SLC2A1
hsa04976	NR1H4
hsa04976	SCTR
hsa04976	LDLR
hsa04977	SLC23A1
hsa04977	CUBN
hsa04977	GIF
hsa04977	BTD
hsa04977	FOLH1
hsa04977	TCN2
hsa04977	APOA4
hsa04977	PNLIP
hsa04977	SLC19A1
hsa04977	AWAT2
hsa04977	SCARB1
hsa04977	LMBRD1
hsa04977	SLC19A2
hsa04977	APOB
hsa04977	C20orf54
hsa04977	SLC19A3
hsa04977	MMACHC
hsa04977	RBP2
hsa04977	APOA1
hsa04977	PLB1
hsa04977	SLC46A1
hsa04977	LRAT
hsa04977	SLC5A6
hsa04977	ABCC1
hsa05010	NDUFS6
hsa05010	CAPN2
hsa05010	PPP3CC
hsa05010	BACE1
hsa05010	NDUFS5
hsa05010	COX7C
hsa05010	SDHA
hsa05010	CAPN1
hsa05010	CALM2
hsa05010	SDHC
hsa05010	CYCS
hsa05010	PLCB2
hsa05010	EIF2AK3
hsa05010	NDUFC1
hsa05010	CALML5
hsa05010	COX6B2
hsa05010	BAD
hsa05010	RYR3
hsa05010	CACNA1C
hsa05010	NDUFC2
hsa05010	APBB1
hsa05010	ATF6
hsa05010	NDUFB10
hsa05010	NDUFA9
hsa05010	NDUFA6
hsa05010	NDUFA5
hsa05010	BID
hsa05010	COX8A
hsa05010	COX1
hsa05010	FAS
hsa05010	ATP5F1
hsa05010	CYC1
hsa05010	GRIN2B
hsa05010	NDUFA7
hsa05010	COX8C
hsa05010	TNF
hsa05010	ATP5A1
hsa05010	APP
hsa05010	NDUFA8
hsa05010	CACNA1S
hsa05010	CALM1
hsa05010	NCSTN
hsa05010	LRP1
hsa05010	COX7A2
hsa05010	CASP8
hsa05010	ATP5E
hsa05010	COX6A1
hsa05010	IL1B
hsa05010	ATP5H
hsa05010	PSENEN
hsa05010	APH1A
hsa05010	CHP2
hsa05010	CALML3
hsa05010	COX6B1
hsa05010	NDUFA12
hsa05010	NDUFS7
hsa05010	PLCB4
hsa05010	ATP2A1
hsa05010	COX6A2
hsa05010	CASP7
hsa05010	CALM3
hsa05010	MAPT
hsa05010	UQCRHL
hsa05010	COX7B2
hsa05010	SDHB
hsa05010	NDUFA4L2
hsa05010	NDUFA4
hsa05010	ATP8
hsa05010	PPP3CA
hsa05010	NDUFB11
hsa05010	SDHD
hsa05010	GSK3B
hsa05010	NDUFB2
hsa05010	NDUFB7
hsa05010	NDUFS3
hsa05010	ATP5C1
hsa05010	ATP5G1
hsa05010	NDUFB9
hsa05010	ITPR2
hsa05010	UQCRH
hsa05010	GRIN2C
hsa05010	NDUFV1
hsa05010	NAE1
hsa05010	GRIN2D
hsa05010	NDUFB3
hsa05010	NDUFAB1
hsa05010	PPP3R1
hsa05010	MAPK3
hsa05010	HSD17B10
hsa05010	COX7B
hsa05010	ATP5B
hsa05010	UQCRFS1
hsa05010	MME
hsa05010	ATP6
hsa05010	TNFRSF1A
hsa05010	CALML6
hsa05010	UQCRQ
hsa05010	CACNA1F
hsa05010	PSEN2
hsa05010	IDE
hsa05010	ERN1
hsa05010	UQCRC2
hsa05010	NOS1
hsa05010	COX5A
hsa05010	NDUFB8
hsa05010	NDUFS4
hsa05010	ATP5O
hsa05010	ATP5G3
hsa05010	NDUFB6
hsa05010	FADD
hsa05010	GNAQ
hsa05010	APOE
hsa05010	PLCB3
hsa05010	PLCB1
hsa05010	ADAM10
hsa05010	UQCR10
hsa05010	NDUFB1
hsa05010	GRIN2A
hsa05010	ATP2A2
hsa05010	PSEN1
hsa05010	NDUFA11
hsa05010	CASP3
hsa05010	NDUFV3
hsa05010	COX7A2L
hsa05010	ATP2A3
hsa05010	ATP5G2
hsa05010	CYTB
hsa05010	NDUFA10
hsa05010	NDUFA1
hsa05010	COX5B
hsa05010	ITPR1
hsa05010	GRIN1
hsa05010	COX6C
hsa05010	ADAM17
hsa05010	COX2
hsa05010	GAPDH
hsa05010	NDUFA3
hsa05010	LPL
hsa05010	NDUFS1
hsa05010	MAPK1
hsa05010	COX7A1
hsa05010	ATP5D
hsa05010	UQCR11
hsa05010	CDK5R1
hsa05010	PPP3CB
hsa05010	ATP5J
hsa05010	NDUFA2
hsa05010	CASP9
hsa05010	NDUFB4
hsa05010	NDUFA13
hsa05010	COX4I1
hsa05010	PPP3R2
hsa05010	CHP
hsa05010	CDK5
hsa05010	SNCA
hsa05010	NDUFB5
hsa05010	COX4I2
hsa05010	BACE2
hsa05010	COX3
hsa05010	ITPR3
hsa05010	UQCRB
hsa05010	NDUFS8
hsa05010	NDUFS2
hsa05010	APAF1
hsa05010	UQCRC1
hsa05010	CACNA1D
hsa05010	NDUFV2
hsa05012	SLC25A6
hsa05012	CYC1
hsa05012	COX1
hsa05012	PPID
hsa05012	PARK2
hsa05012	UBE2L6
hsa05012	ATP5E
hsa05012	ATP8
hsa05012	UQCRFS1
hsa05012	COX6A2
hsa05012	UBE2L3
hsa05012	ATP5G3
hsa05012	NDUFC1
hsa05012	ND2
hsa05012	SNCAIP
hsa05012	COX6A1
hsa05012	SLC6A3
hsa05012	NDUFS7
hsa05012	NDUFC2
hsa05012	NDUFA4L2
hsa05012	ND5
hsa05012	COX5A
hsa05012	COX6B1
hsa05012	NDUFB3
hsa05012	ATP5H
hsa05012	ND4L
hsa05012	ATP5B
hsa05012	UCHL1
hsa05012	NDUFB2
hsa05012	UQCRHL
hsa05012	NDUFA10
hsa05012	UBE2G2
hsa05012	VDAC2
hsa05012	UBE2G1
hsa05012	SDHB
hsa05012	ATP5F1
hsa05012	NDUFV1
hsa05012	LRRK2
hsa05012	COX8A
hsa05012	NDUFB9
hsa05012	UBA7
hsa05012	UBA1
hsa05012	ND1
hsa05012	NDUFB10
hsa05012	GPR37
hsa05012	UBE2J1
hsa05012	COX7B2
hsa05012	NDUFA12
hsa05012	NDUFS6
hsa05012	VDAC1
hsa05012	ATP5C1
hsa05012	UQCRH
hsa05012	ND6
hsa05012	UQCRC2
hsa05012	NDUFB8
hsa05012	COX6C
hsa05012	NDUFS2
hsa05012	SLC25A5
hsa05012	NDUFS8
hsa05012	COX7A2
hsa05012	HTRA2
hsa05012	COX6B2
hsa05012	SDHA
hsa05012	NDUFA8
hsa05012	CYCS
hsa05012	ATP5G1
hsa05012	UBB
hsa05012	NDUFA5
hsa05012	NDUFS4
hsa05012	ATP5A1
hsa05012	NDUFB5
hsa05012	COX3
hsa05012	UBE2J2
hsa05012	UQCRQ
hsa05012	SDHD
hsa05012	ND4
hsa05012	ND3
hsa05012	NDUFA7
hsa05012	VDAC3
hsa05012	ATP5O
hsa05012	PINK1
hsa05012	NDUFV2
hsa05012	CASP3
hsa05012	UQCR11
hsa05012	NDUFS1
hsa05012	TH
hsa05012	NDUFA3
hsa05012	COX4I2
hsa05012	PARK7
hsa05012	NDUFV3
hsa05012	ATP6
hsa05012	SDHC
hsa05012	NDUFS5
hsa05012	NDUFA1
hsa05012	COX8C
hsa05012	NDUFB7
hsa05012	NDUFA4
hsa05012	ATP5J
hsa05012	UQCR10
hsa05012	NDUFAB1
hsa05012	COX7C
hsa05012	COX7A1
hsa05012	5-Sep
hsa05012	NDUFA13
hsa05012	NDUFB4
hsa05012	COX5B
hsa05012	COX7A2L
hsa05012	SLC25A4
hsa05012	COX2
hsa05012	NDUFA9
hsa05012	NDUFA6
hsa05012	CYTB
hsa05012	NDUFB11
hsa05012	NDUFA2
hsa05012	NDUFA11
hsa05012	ATP5D
hsa05012	COX7B
hsa05012	CASP9
hsa05012	COX4I1
hsa05012	SLC25A31
hsa05012	NDUFS3
hsa05012	ATP5G2
hsa05012	APAF1
hsa05012	NDUFB6
hsa05012	NDUFB1
hsa05012	UQCRC1
hsa05012	UQCRB
hsa05012	SLC18A2
hsa05012	SNCA
hsa05012	SLC18A1
hsa05014	GRIN2C
hsa05014	BID
hsa05014	MAPK11
hsa05014	PPP3CB
hsa05014	CHP2
hsa05014	PPP3R2
hsa05014	GRIN1
hsa05014	GRIA1
hsa05014	CYCS
hsa05014	PRPH2
hsa05014	PPP3CA
hsa05014	SLC1A2
hsa05014	GRIN2D
hsa05014	CASP1
hsa05014	MAPK14
hsa05014	CHP
hsa05014	SOD1
hsa05014	CAT
hsa05014	MAPK12
hsa05014	TP53
hsa05014	RAC1
hsa05014	NOS1
hsa05014	PPP3CC
hsa05014	BAD
hsa05014	PRPH
hsa05014	GRIA2
hsa05014	MAP2K6
hsa05014	DERL1
hsa05014	BAX
hsa05014	NEFL
hsa05014	PPP3R1
hsa05014	MAP2K3
hsa05014	BCL2
hsa05014	NEFH
hsa05014	TNFRSF1A
hsa05014	NEFM
hsa05014	GRIN2B
hsa05014	TNF
hsa05014	DAXX
hsa05014	ALS2
hsa05014	GRIN2A
hsa05014	TNFRSF1B
hsa05014	APAF1
hsa05014	GPX1
hsa05014	CASP3
hsa05014	TOMM40L
hsa05014	RAB5A
hsa05014	TOMM40
hsa05014	BCL2L1
hsa05014	MAP3K5
hsa05014	CCS
hsa05014	CASP9
hsa05014	MAPK13
hsa05016	NDUFA7
hsa05016	TBP
hsa05016	ATP5F1
hsa05016	AP2B1
hsa05016	COX7C
hsa05016	NDUFC2
hsa05016	DLG4
hsa05016	POLR2G
hsa05016	SOD2
hsa05016	VDAC1
hsa05016	SLC25A6
hsa05016	NRF1
hsa05016	NDUFA8
hsa05016	COX6B1
hsa05016	BDNF
hsa05016	PLCB4
hsa05016	SDHA
hsa05016	POLR2J2
hsa05016	NDUFS6
hsa05016	TAF4B
hsa05016	CYC1
hsa05016	CASP3
hsa05016	COX6A2
hsa05016	TP53
hsa05016	POLR2J3
hsa05016	HDAC2
hsa05016	SIN3A
hsa05016	VDAC3
hsa05016	POLR2H
hsa05016	COX8C
hsa05016	GNAQ
hsa05016	VDAC2
hsa05016	GPX1
hsa05016	NDUFA9
hsa05016	CREB3
hsa05016	NDUFC1
hsa05016	DNALI1
hsa05016	NDUFS3
hsa05016	RCOR1
hsa05016	NDUFS1
hsa05016	UCP1
hsa05016	COX6A1
hsa05016	DNAH3
hsa05016	PLCB2
hsa05016	DNAI1
hsa05016	NDUFA3
hsa05016	CREB3L1
hsa05016	POLR2A
hsa05016	BAX
hsa05016	ATP5E
hsa05016	NDUFS7
hsa05016	ATP8
hsa05016	ATP5C1
hsa05016	DNAL4
hsa05016	COX8A
hsa05016	COX7B2
hsa05016	SDHB
hsa05016	ATP5H
hsa05016	ATP5G1
hsa05016	HAP1
hsa05016	UQCRH
hsa05016	NDUFB2
hsa05016	CYCS
hsa05016	COX6B2
hsa05016	NDUFA4
hsa05016	DCTN1
hsa05016	COX7A2
hsa05016	DNAH2
hsa05016	ATP5B
hsa05016	NDUFA4L2
hsa05016	NDUFB9
hsa05016	DNAI2
hsa05016	TGM2
hsa05016	CREB1
hsa05016	NDUFB3
hsa05016	GRIN2B
hsa05016	TAF4
hsa05016	NDUFA6
hsa05016	EP300
hsa05016	HDAC1
hsa05016	ATP5A1
hsa05016	PPID
hsa05016	COX3
hsa05016	NDUFS4
hsa05016	NDUFS2
hsa05016	NDUFA1
hsa05016	POLR2F
hsa05016	UQCRHL
hsa05016	CASP8
hsa05016	COX5A
hsa05016	COX7B
hsa05016	NDUFAB1
hsa05016	PLCB3
hsa05016	UQCRQ
hsa05016	DCTN2
hsa05016	ITPR1
hsa05016	COX4I1
hsa05016	GRM1
hsa05016	NDUFB1
hsa05016	POLR2K
hsa05016	NDUFA2
hsa05016	NDUFS5
hsa05016	POLR2L
hsa05016	CLTCL1
hsa05016	NDUFB10
hsa05016	HTT
hsa05016	NDUFA12
hsa05016	NDUFV1
hsa05016	ATP5J
hsa05016	GRIN1
hsa05016	SDHC
hsa05016	NDUFA13
hsa05016	HIP1
hsa05016	UQCRFS1
hsa05016	SOD1
hsa05016	ATP5O
hsa05016	COX7A2L
hsa05016	PPARG
hsa05016	SDHD
hsa05016	NDUFA5
hsa05016	CASP9
hsa05016	CLTC
hsa05016	UQCRC1
hsa05016	DNAH1
hsa05016	COX5B
hsa05016	NDUFB6
hsa05016	NDUFA10
hsa05016	SLC25A5
hsa05016	DCTN4
hsa05016	POLR2J
hsa05016	ATP6
hsa05016	ATP5D
hsa05016	SLC25A4
hsa05016	COX4I2
hsa05016	CREB3L2
hsa05016	CREB3L3
hsa05016	COX2
hsa05016	NDUFB5
hsa05016	TBPL2
hsa05016	COX6C
hsa05016	NDUFV3
hsa05016	TBPL1
hsa05016	COX1
hsa05016	CREBBP
hsa05016	PPARGC1A
hsa05016	IFT57
hsa05016	POLR2E
hsa05016	PLCB1
hsa05016	CREB3L4
hsa05016	REST
hsa05016	CREB5
hsa05016	NDUFV2
hsa05016	POLR2D
hsa05016	CLTA
hsa05016	UQCR10
hsa05016	ATP5G2
hsa05016	NDUFB8
hsa05016	UQCR11
hsa05016	NDUFB4
hsa05016	SLC25A31
hsa05016	NDUFB11
hsa05016	AP2A2
hsa05016	UQCRB
hsa05016	TFAM
hsa05016	DNAL1
hsa05016	CYTB
hsa05016	GRM5
hsa05016	AP2S1
hsa05016	POLR2I
hsa05016	BBC3
hsa05016	COX7A1
hsa05016	UQCRC2
hsa05016	POLR2B
hsa05016	CLTB
hsa05016	NDUFB7
hsa05016	ATP5G3
hsa05016	POLR2C
hsa05016	APAF1
hsa05016	NDUFS8
hsa05016	NDUFA11
hsa05016	AP2A1
hsa05016	AP2M1
hsa05016	SP1
hsa05020	EGR1
hsa05020	SOD1
hsa05020	PRKACG
hsa05020	C5
hsa05020	NCAM1
hsa05020	C9
hsa05020	NCAM2
hsa05020	PRNP
hsa05020	C1QC
hsa05020	BAX
hsa05020	MAP2K1
hsa05020	MAP2K2
hsa05020	C8G
hsa05020	MAPK1
hsa05020	FYN
hsa05020	LAMC1
hsa05020	C1QB
hsa05020	HSPA5
hsa05020	STIP1
hsa05020	IL1A
hsa05020	NOTCH1
hsa05020	PRKACB
hsa05020	CCL5
hsa05020	C6
hsa05020	MAPK3
hsa05020	C1QA
hsa05020	IL1B
hsa05020	C8A
hsa05020	C7
hsa05020	PRKX
hsa05020	C8B
hsa05020	HSPA1A
hsa05020	IL6
hsa05020	PRKACA
hsa05020	ELK1
